customer_id,name,email,country,city,phone,created_date
1249,Customer 1249,customer1249@mail.com,Ecuador,Quito,+593965229755,2025-07-11
1250,Customer 1250,customer1250@mail.com,Ecuador,Cuenca,+593915782197,2024-04-04
1251,Customer 1251,customer1251@mail.com,Peru,Santiago,+593923317715,2024-05-28
1252,Customer 1252,customer1252@mail.com,Peru,Santiago,+593989007515,2025-09-14
1253,Customer 1253,customer1253@mail.com,Chile,Lima,+593989806232,2025-02-12
1254,Customer 1254,customer1254@mail.com,Peru,Quito,+593988967903,2025-07-23
1255,Customer 1255,customer1255@mail.com,Peru,Bogota,+593942308604,2022-10-08
1256,Customer 1256,customer1256@mail.com,Peru,Guayaquil,+593930849083,2025-07-22
1257,Customer 1257,customer1257@mail.com,Ecuador,Guayaquil,+593933888169,2024-02-12
1258,Customer 1258,customer1258@mail.com,Chile,Guayaquil,+593972632743,2024-04-22
1259,Customer 1259,customer1259@mail.com,Colombia,Bogota,+593958617184,2023-12-20
1260,Customer 1260,customer1260@mail.com,Ecuador,Santiago,+593911418060,2022-11-24
1261,Customer 1261,customer1261@mail.com,Peru,Quito,+593931005303,2022-07-30
1262,Customer 1262,customer1262@mail.com,Ecuador,Bogota,+593914639022,2023-12-28
1263,Customer 1263,customer1263@mail.com,Peru,Guayaquil,+593935657039,2024-07-11
1264,Customer 1264,customer1264@mail.com,Peru,Lima,+593962600341,2023-07-06
1265,Customer 1265,customer1265@mail.com,Ecuador,Cuenca,+593934465875,2022-01-26
1266,Customer 1266,customer1266@mail.com,Chile,Bogota,+593969628273,2022-01-27
1267,Customer 1267,customer1267@mail.com,Peru,Bogota,+593969042154,2023-12-03
1268,Customer 1268,customer1268@mail.com,Chile,Quito,+593994571418,2025-01-11
1269,Customer 1269,customer1269@mail.com,Colombia,Quito,+593976147880,2023-11-13
1270,Customer 1270,customer1270@mail.com,Peru,Bogota,+593951997785,2023-02-17
1271,Customer 1271,customer1271@mail.com,Chile,Guayaquil,+593911683032,2022-06-16
1272,Customer 1272,customer1272@mail.com,Chile,Cuenca,+593932009867,2022-06-18
1273,Customer 1273,customer1273@mail.com,Colombia,Quito,+593993629479,2022-08-17
1274,Customer 1274,customer1274@mail.com,Chile,Guayaquil,+593915954632,2023-01-02
1275,Customer 1275,customer1275@mail.com,Chile,Lima,+593968765512,2023-06-12
1276,Customer 1276,customer1276@mail.com,Colombia,Quito,+593992028383,2024-03-01
1277,Customer 1277,customer1277@mail.com,Peru,Guayaquil,+593946900577,2023-06-08
1278,Customer 1278,customer1278@mail.com,Chile,Guayaquil,+593969972646,2024-12-31
1279,Customer 1279,customer1279@mail.com,Chile,Cuenca,+593937381819,2022-04-16
1280,Customer 1280,customer1280@mail.com,Chile,Cuenca,+593996536512,2024-01-02
1281,Customer 1281,customer1281@mail.com,Ecuador,Lima,+593981284146,2024-08-22
1282,Customer 1282,customer1282@mail.com,Colombia,Guayaquil,+593982564347,2025-07-29
1283,Customer 1283,customer1283@mail.com,Ecuador,Santiago,+593933641763,2022-05-13
1284,Customer 1284,customer1284@mail.com,Colombia,Guayaquil,+593989015319,2023-06-18
1285,Customer 1285,customer1285@mail.com,Peru,Cuenca,+593973058842,2024-09-01
1286,Customer 1286,customer1286@mail.com,Peru,Santiago,+593946128129,2022-09-26
1287,Customer 1287,customer1287@mail.com,Chile,Quito,+593942532126,2025-12-06
1288,Customer 1288,customer1288@mail.com,Colombia,Quito,+593992320668,2023-11-04
1289,Customer 1289,customer1289@mail.com,Peru,Bogota,+593976075147,2024-03-01
1290,Customer 1290,customer1290@mail.com,Colombia,Cuenca,+593971766811,2022-01-18
1291,Customer 1291,customer1291@mail.com,Peru,Bogota,+593951450835,2022-04-27
1292,Customer 1292,customer1292@mail.com,Ecuador,Santiago,+593916097020,2024-03-08
1293,Customer 1293,customer1293@mail.com,Peru,Cuenca,+593911196311,2025-03-13
1294,Customer 1294,customer1294@mail.com,Ecuador,Lima,+593991619860,2023-07-05
1295,Customer 1295,customer1295@mail.com,Peru,Guayaquil,+593939609865,2024-07-17
1296,Customer 1296,customer1296@mail.com,Chile,Lima,+593976341485,2024-01-23
1297,Customer 1297,customer1297@mail.com,Ecuador,Santiago,+593940760593,2023-02-26
1298,Customer 1298,customer1298@mail.com,Peru,Cuenca,+593920675927,2025-10-24
1299,Customer 1299,customer1299@mail.com,Chile,Santiago,+593991416865,2023-10-08
1300,Customer 1300,customer1300@mail.com,Ecuador,Guayaquil,+593957322239,2023-07-12
1301,Customer 1301,customer1301@mail.com,Chile,Quito,+593992716985,2022-02-19
1302,Customer 1302,customer1302@mail.com,Colombia,Quito,+593911462603,2023-11-09
1303,Customer 1303,customer1303@mail.com,Colombia,Santiago,+593988518263,2022-04-16
1304,Customer 1304,customer1304@mail.com,Ecuador,Bogota,+593943691077,2025-05-24
1305,Customer 1305,customer1305@mail.com,Peru,Cuenca,+593961983779,2023-10-20
1306,Customer 1306,customer1306@mail.com,Ecuador,Cuenca,+593944741269,2025-12-19
1307,Customer 1307,customer1307@mail.com,Chile,Quito,+593925116926,2024-12-31
1308,Customer 1308,customer1308@mail.com,Peru,Lima,+593954378959,2024-09-14
1309,Customer 1309,customer1309@mail.com,Colombia,Guayaquil,+593960385335,2024-04-21
1310,Customer 1310,customer1310@mail.com,Peru,Lima,+593956992088,2023-03-22
1311,Customer 1311,customer1311@mail.com,Colombia,Lima,+593996376352,2025-04-24
1312,Customer 1312,customer1312@mail.com,Peru,Santiago,+593999059475,2022-03-11
1313,Customer 1313,customer1313@mail.com,Peru,Quito,+593946183569,2022-05-30
1314,Customer 1314,customer1314@mail.com,Peru,Quito,+593990296229,2025-06-23
1315,Customer 1315,customer1315@mail.com,Chile,Quito,+593972595266,2024-02-13
1316,Customer 1316,customer1316@mail.com,Chile,Santiago,+593925614614,2025-01-27
1317,Customer 1317,customer1317@mail.com,Ecuador,Bogota,+593914776415,2025-07-25
1318,Customer 1318,customer1318@mail.com,Ecuador,Lima,+593937205484,2024-08-01
1319,Customer 1319,customer1319@mail.com,Colombia,Santiago,+593992322831,2023-03-31
1320,Customer 1320,customer1320@mail.com,Chile,Cuenca,+593987468612,2025-02-01
1321,Customer 1321,customer1321@mail.com,Colombia,Guayaquil,+593933985603,2024-08-03
1322,Customer 1322,customer1322@mail.com,Ecuador,Bogota,+593967223828,2023-08-24
1323,Customer 1323,customer1323@mail.com,Colombia,Cuenca,+593947416039,2023-10-15
1324,Customer 1324,customer1324@mail.com,Ecuador,Lima,+593921917042,2023-12-26
1325,Customer 1325,customer1325@mail.com,Chile,Quito,+593930901606,2022-08-21
1326,Customer 1326,customer1326@mail.com,Peru,Lima,+593979765086,2025-11-18
1327,Customer 1327,customer1327@mail.com,Chile,Santiago,+593958189133,2022-09-08
1328,Customer 1328,customer1328@mail.com,Colombia,Guayaquil,+593953070149,2022-03-20
1329,Customer 1329,customer1329@mail.com,Colombia,Santiago,+593957375247,2024-12-11
1330,Customer 1330,customer1330@mail.com,Chile,Bogota,+593947821420,2024-06-16
1331,Customer 1331,customer1331@mail.com,Chile,Bogota,+593920176828,2024-07-09
1332,Customer 1332,customer1332@mail.com,Ecuador,Guayaquil,+593915459501,2024-02-20
1333,Customer 1333,customer1333@mail.com,Colombia,Cuenca,+593951129759,2022-08-14
1334,Customer 1334,customer1334@mail.com,Colombia,Cuenca,+593914013582,2024-12-10
1335,Customer 1335,customer1335@mail.com,Chile,Bogota,+593912872875,2025-04-24
1336,Customer 1336,customer1336@mail.com,Peru,Bogota,+593987327760,2024-11-23
1337,Customer 1337,customer1337@mail.com,Colombia,Quito,+593991683112,2024-03-13
1338,Customer 1338,customer1338@mail.com,Peru,Cuenca,+593962173294,2024-01-12
1339,Customer 1339,customer1339@mail.com,Chile,Guayaquil,+593934747780,2022-05-11
1340,Customer 1340,customer1340@mail.com,Chile,Cuenca,+593951592940,2024-10-19
1341,Customer 1341,customer1341@mail.com,Ecuador,Quito,+593992743066,2023-09-24
1342,Customer 1342,customer1342@mail.com,Colombia,Santiago,+593995482326,2024-04-17
1343,Customer 1343,customer1343@mail.com,Peru,Bogota,+593953762279,2024-01-29
1344,Customer 1344,customer1344@mail.com,Ecuador,Bogota,+593940071551,2025-12-26
1345,Customer 1345,customer1345@mail.com,Colombia,Quito,+593985303117,2023-12-05
1346,Customer 1346,customer1346@mail.com,Ecuador,Guayaquil,+593979578794,2023-05-12
1347,Customer 1347,customer1347@mail.com,Chile,Bogota,+593910131936,2025-11-27
1348,Customer 1348,customer1348@mail.com,Colombia,Lima,+593968557684,2022-11-19
1349,Customer 1349,customer1349@mail.com,Ecuador,Bogota,+593953922786,2025-05-18
1350,Customer 1350,customer1350@mail.com,Ecuador,Lima,+593965173904,2023-09-07
1351,Customer 1351,customer1351@mail.com,Peru,Quito,+593929247186,2022-11-25
1352,Customer 1352,customer1352@mail.com,Ecuador,Quito,+593965394229,2025-10-27
1353,Customer 1353,customer1353@mail.com,Colombia,Bogota,+593948866902,2022-05-13
1354,Customer 1354,customer1354@mail.com,Colombia,Cuenca,+593921924255,2024-04-14
1355,Customer 1355,customer1355@mail.com,Peru,Lima,+593941785895,2023-10-13
1356,Customer 1356,customer1356@mail.com,Colombia,Guayaquil,+593993341196,2022-05-01
1357,Customer 1357,customer1357@mail.com,Chile,Bogota,+593996464762,2023-08-29
1358,Customer 1358,customer1358@mail.com,Colombia,Guayaquil,+593957701715,2024-08-22
1359,Customer 1359,customer1359@mail.com,Colombia,Bogota,+593923936930,2022-05-09
1360,Customer 1360,customer1360@mail.com,Ecuador,Cuenca,+593972110920,2025-01-19
1361,Customer 1361,customer1361@mail.com,Ecuador,Cuenca,+593985689368,2022-01-29
1362,Customer 1362,customer1362@mail.com,Colombia,Cuenca,+593948837854,2023-12-23
1363,Customer 1363,customer1363@mail.com,Peru,Santiago,+593931384981,2022-11-29
1364,Customer 1364,customer1364@mail.com,Ecuador,Cuenca,+593953026369,2025-08-13
1365,Customer 1365,customer1365@mail.com,Peru,Quito,+593967489324,2025-02-27
1366,Customer 1366,customer1366@mail.com,Colombia,Quito,+593996266692,2025-08-09
1367,Customer 1367,customer1367@mail.com,Colombia,Santiago,+593968954235,2025-04-11
1368,Customer 1368,customer1368@mail.com,Chile,Lima,+593939969114,2024-08-01
1369,Customer 1369,customer1369@mail.com,Ecuador,Guayaquil,+593973993927,2024-11-13
1370,Customer 1370,customer1370@mail.com,Colombia,Bogota,+593915219574,2025-01-27
1371,Customer 1371,customer1371@mail.com,Chile,Bogota,+593958521856,2025-11-30
1372,Customer 1372,customer1372@mail.com,Ecuador,Santiago,+593920387155,2022-12-22
1373,Customer 1373,customer1373@mail.com,Colombia,Quito,+593965901099,2022-05-19
1374,Customer 1374,customer1374@mail.com,Colombia,Bogota,+593922433238,2025-04-12
1375,Customer 1375,customer1375@mail.com,Ecuador,Quito,+593989622751,2022-01-29
1376,Customer 1376,customer1376@mail.com,Ecuador,Lima,+593998677962,2024-07-19
1377,Customer 1377,customer1377@mail.com,Ecuador,Guayaquil,+593983971622,2023-05-11
1378,Customer 1378,customer1378@mail.com,Colombia,Lima,+593989826926,2024-10-10
1379,Customer 1379,customer1379@mail.com,Colombia,Santiago,+593944550325,2023-10-17
1380,Customer 1380,customer1380@mail.com,Chile,Cuenca,+593938362071,2024-04-07
1381,Customer 1381,customer1381@mail.com,Peru,Cuenca,+593912670492,2022-12-17
1382,Customer 1382,customer1382@mail.com,Ecuador,Cuenca,+593924223887,2023-07-08
1383,Customer 1383,customer1383@mail.com,Colombia,Lima,+593980086163,2022-10-26
1384,Customer 1384,customer1384@mail.com,Colombia,Bogota,+593996820397,2025-04-30
1385,Customer 1385,customer1385@mail.com,Ecuador,Guayaquil,+593942329598,2022-03-05
1386,Customer 1386,customer1386@mail.com,Peru,Cuenca,+593972023737,2024-01-25
1387,Customer 1387,customer1387@mail.com,Ecuador,Santiago,+593943119668,2024-02-09
1388,Customer 1388,customer1388@mail.com,Peru,Santiago,+593934928384,2025-05-23
1389,Customer 1389,customer1389@mail.com,Colombia,Cuenca,+593997126721,2024-04-13
1390,Customer 1390,customer1390@mail.com,Peru,Cuenca,+593979824412,2022-06-15
1391,Customer 1391,customer1391@mail.com,Chile,Guayaquil,+593977887955,2025-06-09
1392,Customer 1392,customer1392@mail.com,Colombia,Cuenca,+593921765788,2025-05-03
1393,Customer 1393,customer1393@mail.com,Chile,Guayaquil,+593940725231,2023-05-21
1394,Customer 1394,customer1394@mail.com,Ecuador,Santiago,+593945261362,2025-09-19
1395,Customer 1395,customer1395@mail.com,Ecuador,Cuenca,+593999853600,2024-03-03
1396,Customer 1396,customer1396@mail.com,Ecuador,Lima,+593941766658,2025-08-20
1397,Customer 1397,customer1397@mail.com,Peru,Lima,+593994850875,2024-04-12
1398,Customer 1398,customer1398@mail.com,Colombia,Santiago,+593924284450,2025-12-31
1399,Customer 1399,customer1399@mail.com,Ecuador,Guayaquil,+593954526276,2025-09-08
1400,Customer 1400,customer1400@mail.com,Ecuador,Lima,+593978687322,2024-05-07
1401,Customer 1401,customer1401@mail.com,Colombia,Guayaquil,+593935435339,2025-11-17
1402,Customer 1402,customer1402@mail.com,Ecuador,Lima,+593953563219,2024-03-16
1403,Customer 1403,customer1403@mail.com,Chile,Lima,+593966313452,2025-03-18
1404,Customer 1404,customer1404@mail.com,Colombia,Guayaquil,+593938963091,2024-01-31
1405,Customer 1405,customer1405@mail.com,Colombia,Bogota,+593924912584,2024-04-12
1406,Customer 1406,customer1406@mail.com,Colombia,Lima,+593994558066,2025-11-29
1407,Customer 1407,customer1407@mail.com,Chile,Cuenca,+593959388645,2022-10-10
1408,Customer 1408,customer1408@mail.com,Colombia,Santiago,+593984954636,2025-10-17
1409,Customer 1409,customer1409@mail.com,Chile,Bogota,+593985156920,2023-01-14
1410,Customer 1410,customer1410@mail.com,Colombia,Guayaquil,+593924136405,2022-07-17
1411,Customer 1411,customer1411@mail.com,Peru,Bogota,+593933767091,2024-10-11
1412,Customer 1412,customer1412@mail.com,Ecuador,Quito,+593975534828,2024-10-20
1413,Customer 1413,customer1413@mail.com,Peru,Quito,+593936668885,2023-07-10
1414,Customer 1414,customer1414@mail.com,Ecuador,Lima,+593969233322,2022-12-22
1415,Customer 1415,customer1415@mail.com,Chile,Lima,+593947562578,2025-12-23
1416,Customer 1416,customer1416@mail.com,Peru,Cuenca,+593941281095,2024-11-06
1417,Customer 1417,customer1417@mail.com,Colombia,Santiago,+593912361331,2023-10-01
1418,Customer 1418,customer1418@mail.com,Ecuador,Bogota,+593995044423,2023-01-14
1419,Customer 1419,customer1419@mail.com,Ecuador,Quito,+593971394671,2023-11-11
1420,Customer 1420,customer1420@mail.com,Peru,Lima,+593914348530,2023-05-21
1421,Customer 1421,customer1421@mail.com,Chile,Santiago,+593951837593,2024-06-17
1422,Customer 1422,customer1422@mail.com,Peru,Bogota,+593982265622,2022-03-17
1423,Customer 1423,customer1423@mail.com,Chile,Lima,+593953484059,2022-08-19
1424,Customer 1424,customer1424@mail.com,Chile,Lima,+593995543663,2024-08-19
1425,Customer 1425,customer1425@mail.com,Ecuador,Quito,+593960394662,2025-06-25
1426,Customer 1426,customer1426@mail.com,Peru,Quito,+593938875186,2022-10-29
1427,Customer 1427,customer1427@mail.com,Peru,Lima,+593933254222,2023-12-27
1428,Customer 1428,customer1428@mail.com,Chile,Guayaquil,+593966242142,2022-08-03
1429,Customer 1429,customer1429@mail.com,Peru,Lima,+593928012598,2025-03-27
1430,Customer 1430,customer1430@mail.com,Colombia,Santiago,+593974384973,2022-03-10
1431,Customer 1431,customer1431@mail.com,Colombia,Lima,+593982337162,2023-01-28
1432,Customer 1432,customer1432@mail.com,Peru,Cuenca,+593964864537,2025-01-13
1433,Customer 1433,customer1433@mail.com,Peru,Cuenca,+593971912105,2022-09-24
1434,Customer 1434,customer1434@mail.com,Chile,Cuenca,+593942502170,2024-12-28
1435,Customer 1435,customer1435@mail.com,Colombia,Guayaquil,+593954362533,2023-09-03
1436,Customer 1436,customer1436@mail.com,Colombia,Guayaquil,+593917775679,2025-10-02
1437,Customer 1437,customer1437@mail.com,Ecuador,Lima,+593919929645,2024-10-05
1438,Customer 1438,customer1438@mail.com,Chile,Cuenca,+593930809587,2024-08-19
1439,Customer 1439,customer1439@mail.com,Ecuador,Guayaquil,+593995417897,2023-12-29
1440,Customer 1440,customer1440@mail.com,Colombia,Quito,+593945569506,2023-11-04
1441,Customer 1441,customer1441@mail.com,Chile,Lima,+593968077511,2023-02-27
1442,Customer 1442,customer1442@mail.com,Peru,Santiago,+593998606138,2025-04-12
1443,Customer 1443,customer1443@mail.com,Chile,Bogota,+593955905971,2022-04-25
1444,Customer 1444,customer1444@mail.com,Peru,Lima,+593959270645,2022-08-08
1445,Customer 1445,customer1445@mail.com,Peru,Bogota,+593990037806,2022-01-31
1446,Customer 1446,customer1446@mail.com,Chile,Cuenca,+593962134150,2025-09-28
1447,Customer 1447,customer1447@mail.com,Peru,Bogota,+593978571402,2025-11-01
1448,Customer 1448,customer1448@mail.com,Ecuador,Cuenca,+593916379878,2025-02-27
1449,Customer 1449,customer1449@mail.com,Colombia,Quito,+593920463128,2023-09-09
1450,Customer 1450,customer1450@mail.com,Peru,Bogota,+593965541643,2023-06-23
1451,Customer 1451,customer1451@mail.com,Ecuador,Lima,+593971152921,2024-01-09
1452,Customer 1452,customer1452@mail.com,Peru,Cuenca,+593997820133,2024-10-22
1453,Customer 1453,customer1453@mail.com,Colombia,Lima,+593973872938,2024-05-20
1454,Customer 1454,customer1454@mail.com,Ecuador,Guayaquil,+593927509938,2022-04-11
1455,Customer 1455,customer1455@mail.com,Colombia,Cuenca,+593931857908,2024-12-17
1456,Customer 1456,customer1456@mail.com,Colombia,Bogota,+593999911341,2025-11-13
1457,Customer 1457,customer1457@mail.com,Ecuador,Cuenca,+593968576692,2023-11-23
1458,Customer 1458,customer1458@mail.com,Ecuador,Lima,+593924058071,2024-07-29
1459,Customer 1459,customer1459@mail.com,Ecuador,Quito,+593986698319,2022-12-07
1460,Customer 1460,customer1460@mail.com,Chile,Cuenca,+593937616524,2024-05-10
1461,Customer 1461,customer1461@mail.com,Ecuador,Bogota,+593980984280,2024-11-09
1462,Customer 1462,customer1462@mail.com,Ecuador,Guayaquil,+593998924540,2025-07-02
1463,Customer 1463,customer1463@mail.com,Ecuador,Santiago,+593972738549,2025-09-02
1464,Customer 1464,customer1464@mail.com,Ecuador,Quito,+593990969656,2022-02-07
1465,Customer 1465,customer1465@mail.com,Peru,Guayaquil,+593993377781,2023-10-22
1466,Customer 1466,customer1466@mail.com,Chile,Cuenca,+593923398275,2025-11-10
1467,Customer 1467,customer1467@mail.com,Colombia,Lima,+593999924682,2024-07-16
1468,Customer 1468,customer1468@mail.com,Ecuador,Lima,+593936859824,2024-11-15
1469,Customer 1469,customer1469@mail.com,Peru,Bogota,+593995276678,2023-03-30
1470,Customer 1470,customer1470@mail.com,Peru,Lima,+593981655789,2025-09-08
1471,Customer 1471,customer1471@mail.com,Peru,Quito,+593935897482,2024-01-07
1472,Customer 1472,customer1472@mail.com,Colombia,Lima,+593992556904,2024-03-29
1473,Customer 1473,customer1473@mail.com,Ecuador,Bogota,+593913775702,2024-02-12
1474,Customer 1474,customer1474@mail.com,Chile,Santiago,+593947644716,2022-01-13
1475,Customer 1475,customer1475@mail.com,Chile,Cuenca,+593933547377,2024-07-03
1476,Customer 1476,customer1476@mail.com,Peru,Cuenca,+593984007274,2024-07-09
1477,Customer 1477,customer1477@mail.com,Colombia,Lima,+593912455918,2024-04-04
1478,Customer 1478,customer1478@mail.com,Colombia,Guayaquil,+593918053048,2023-01-06
1479,Customer 1479,customer1479@mail.com,Colombia,Cuenca,+593922194329,2025-08-07
1480,Customer 1480,customer1480@mail.com,Chile,Santiago,+593924042008,2022-11-28
1481,Customer 1481,customer1481@mail.com,Peru,Lima,+593971086560,2022-09-18
1482,Customer 1482,customer1482@mail.com,Ecuador,Bogota,+593935476259,2025-05-13
1483,Customer 1483,customer1483@mail.com,Chile,Santiago,+593952101517,2023-11-28
1484,Customer 1484,customer1484@mail.com,Peru,Lima,+593934365389,2023-11-18
1485,Customer 1485,customer1485@mail.com,Peru,Santiago,+593917955229,2024-08-07
1486,Customer 1486,customer1486@mail.com,Ecuador,Cuenca,+593964062018,2023-01-22
1487,Customer 1487,customer1487@mail.com,Ecuador,Bogota,+593971158095,2024-03-31
1488,Customer 1488,customer1488@mail.com,Ecuador,Lima,+593997574253,2023-04-13
1489,Customer 1489,customer1489@mail.com,Colombia,Quito,+593957152541,2025-12-09
1490,Customer 1490,customer1490@mail.com,Ecuador,Bogota,+593925239667,2022-03-10
1491,Customer 1491,customer1491@mail.com,Peru,Quito,+593972648941,2025-02-01
1492,Customer 1492,customer1492@mail.com,Ecuador,Santiago,+593945534839,2025-03-30
1493,Customer 1493,customer1493@mail.com,Peru,Guayaquil,+593983252056,2022-07-19
1494,Customer 1494,customer1494@mail.com,Chile,Bogota,+593946832178,2022-08-04
1495,Customer 1495,customer1495@mail.com,Colombia,Santiago,+593910801125,2022-07-31
1496,Customer 1496,customer1496@mail.com,Chile,Quito,+593962718185,2023-05-23
1497,Customer 1497,customer1497@mail.com,Chile,Cuenca,+593996884858,2022-01-16
1498,Customer 1498,customer1498@mail.com,Peru,Cuenca,+593924775854,2024-06-02
1499,Customer 1499,customer1499@mail.com,Chile,Guayaquil,+593929470911,2022-11-28
1500,Customer 1500,customer1500@mail.com,Peru,Bogota,+593995654773,2023-12-18
1501,Customer 1501,customer1501@mail.com,Ecuador,Bogota,+593986807487,2023-07-05
1502,Customer 1502,customer1502@mail.com,Ecuador,Bogota,+593915254230,2024-07-30
1503,Customer 1503,customer1503@mail.com,Peru,Santiago,+593947411032,2022-09-13
1504,Customer 1504,customer1504@mail.com,Ecuador,Guayaquil,+593922901865,2024-09-18
1505,Customer 1505,customer1505@mail.com,Colombia,Bogota,+593960433542,2023-12-29
1506,Customer 1506,customer1506@mail.com,Chile,Santiago,+593954476240,2024-05-29
1507,Customer 1507,customer1507@mail.com,Colombia,Cuenca,+593983297617,2024-03-25
1508,Customer 1508,customer1508@mail.com,Chile,Quito,+593953547632,2025-04-10
1509,Customer 1509,customer1509@mail.com,Ecuador,Santiago,+593947221001,2023-10-11
1510,Customer 1510,customer1510@mail.com,Colombia,Cuenca,+593963560760,2024-09-26
1511,Customer 1511,customer1511@mail.com,Ecuador,Cuenca,+593944603398,2023-04-16
1512,Customer 1512,customer1512@mail.com,Chile,Quito,+593992620796,2025-11-08
1513,Customer 1513,customer1513@mail.com,Peru,Cuenca,+593984984753,2023-11-21
1514,Customer 1514,customer1514@mail.com,Peru,Guayaquil,+593979198496,2023-12-01
1515,Customer 1515,customer1515@mail.com,Colombia,Quito,+593917834112,2023-05-22
1516,Customer 1516,customer1516@mail.com,Ecuador,Cuenca,+593937006699,2024-09-18
1517,Customer 1517,customer1517@mail.com,Ecuador,Lima,+593981908276,2024-10-06
1518,Customer 1518,customer1518@mail.com,Colombia,Santiago,+593993199163,2024-03-14
1519,Customer 1519,customer1519@mail.com,Peru,Cuenca,+593937534241,2024-04-10
1520,Customer 1520,customer1520@mail.com,Chile,Guayaquil,+593939361667,2025-09-10
1521,Customer 1521,customer1521@mail.com,Colombia,Bogota,+593977068816,2022-08-02
1522,Customer 1522,customer1522@mail.com,Chile,Cuenca,+593955949429,2025-05-16
1523,Customer 1523,customer1523@mail.com,Peru,Bogota,+593956016582,2022-06-18
1524,Customer 1524,customer1524@mail.com,Ecuador,Lima,+593916355421,2025-09-15
1525,Customer 1525,customer1525@mail.com,Peru,Cuenca,+593995449905,2025-07-27
1526,Customer 1526,customer1526@mail.com,Colombia,Quito,+593930805820,2024-09-04
1527,Customer 1527,customer1527@mail.com,Ecuador,Bogota,+593972198050,2025-08-21
1528,Customer 1528,customer1528@mail.com,Colombia,Lima,+593917433980,2022-05-26
1529,Customer 1529,customer1529@mail.com,Colombia,Quito,+593928301847,2023-05-31
1530,Customer 1530,customer1530@mail.com,Peru,Quito,+593971065507,2025-01-18
1531,Customer 1531,customer1531@mail.com,Colombia,Quito,+593948778801,2023-03-29
1532,Customer 1532,customer1532@mail.com,Peru,Quito,+593982070778,2022-03-01
1533,Customer 1533,customer1533@mail.com,Ecuador,Cuenca,+593924390554,2025-08-27
1534,Customer 1534,customer1534@mail.com,Peru,Santiago,+593917595853,2023-06-12
1535,Customer 1535,customer1535@mail.com,Ecuador,Cuenca,+593978015259,2025-06-04
1536,Customer 1536,customer1536@mail.com,Peru,Cuenca,+593974750075,2024-10-20
1537,Customer 1537,customer1537@mail.com,Chile,Lima,+593926188828,2023-04-19
1538,Customer 1538,customer1538@mail.com,Chile,Lima,+593989325711,2024-01-27
1539,Customer 1539,customer1539@mail.com,Colombia,Santiago,+593918288515,2024-02-21
1540,Customer 1540,customer1540@mail.com,Peru,Lima,+593998691108,2025-01-07
1541,Customer 1541,customer1541@mail.com,Peru,Guayaquil,+593987805072,2023-03-09
1542,Customer 1542,customer1542@mail.com,Ecuador,Santiago,+593918884527,2025-03-22
1543,Customer 1543,customer1543@mail.com,Colombia,Lima,+593938447661,2023-02-05
1544,Customer 1544,customer1544@mail.com,Peru,Santiago,+593932048729,2025-07-26
1545,Customer 1545,customer1545@mail.com,Colombia,Cuenca,+593915005231,2022-02-26
1546,Customer 1546,customer1546@mail.com,Chile,Cuenca,+593920698216,2024-09-29
1547,Customer 1547,customer1547@mail.com,Peru,Santiago,+593978456067,2022-07-05
1548,Customer 1548,customer1548@mail.com,Peru,Guayaquil,+593966998429,2023-02-02
1549,Customer 1549,customer1549@mail.com,Colombia,Guayaquil,+593985964061,2023-08-28
1550,Customer 1550,customer1550@mail.com,Peru,Santiago,+593920781973,2024-02-27
1551,Customer 1551,customer1551@mail.com,Colombia,Lima,+593944741450,2022-06-07
1552,Customer 1552,customer1552@mail.com,Peru,Bogota,+593953635777,2025-10-14
1553,Customer 1553,customer1553@mail.com,Ecuador,Guayaquil,+593931874795,2023-08-12
1554,Customer 1554,customer1554@mail.com,Colombia,Quito,+593950966411,2023-04-11
1555,Customer 1555,customer1555@mail.com,Peru,Cuenca,+593979376221,2023-03-22
1556,Customer 1556,customer1556@mail.com,Chile,Santiago,+593978908835,2024-03-11
1557,Customer 1557,customer1557@mail.com,Peru,Quito,+593919532945,2025-01-01
1558,Customer 1558,customer1558@mail.com,Chile,Santiago,+593943059070,2024-07-17
1559,Customer 1559,customer1559@mail.com,Chile,Cuenca,+593924517702,2022-01-17
1560,Customer 1560,customer1560@mail.com,Ecuador,Cuenca,+593955525374,2024-01-01
1561,Customer 1561,customer1561@mail.com,Colombia,Guayaquil,+593910573881,2022-11-22
1562,Customer 1562,customer1562@mail.com,Peru,Guayaquil,+593991602393,2024-09-21
1563,Customer 1563,customer1563@mail.com,Ecuador,Quito,+593919407062,2023-09-05
1564,Customer 1564,customer1564@mail.com,Peru,Santiago,+593966628313,2023-06-30
1565,Customer 1565,customer1565@mail.com,Chile,Cuenca,+593999779948,2023-08-19
1566,Customer 1566,customer1566@mail.com,Colombia,Quito,+593992188677,2024-07-09
1567,Customer 1567,customer1567@mail.com,Peru,Bogota,+593924242373,2024-04-21
1568,Customer 1568,customer1568@mail.com,Peru,Quito,+593951163819,2025-05-10
1569,Customer 1569,customer1569@mail.com,Chile,Lima,+593948807239,2022-12-10
1570,Customer 1570,customer1570@mail.com,Peru,Quito,+593997764631,2024-05-08
1571,Customer 1571,customer1571@mail.com,Peru,Lima,+593913301394,2025-11-24
1572,Customer 1572,customer1572@mail.com,Chile,Lima,+593979936228,2025-05-26
1573,Customer 1573,customer1573@mail.com,Ecuador,Lima,+593980463377,2023-03-21
